out_pressure,current_by_airflow,temp_diff,efficiency,volumetric_efficiency,fan_laws_6,performance_index,air_to_power_ratio,mechanical_efficiency,air_density,air_mass_flow,air_inflow_efficiency1,air_inflow_efficiency2,motor_current_efficiency
0.0,0.32101808974914237,0.29894179894180084,0.6469010570642092,0.56402443620491,0.2943619012112606,0.35124975119751034,0.6469010570642093,0.8596435041840496,0.56402443620491,0.32261095613333585,0.3420331881139491,0.682412999111353,0.6204051443676122
0.0,0.31936593222174103,0.534391534391534,0.7334510552065145,0.6363040008082097,0.5386583589555087,0.5044895567733165,0.7334510552065145,0.7250187682778262,0.6363040008082097,0.2746004774774366,0.394568081561815,0.6468423211582252,0.7004413934412845
0.0,0.3248947878810702,0.5052910052910056,0.7186097178854843,0.6237770909285288,0.5077332834496886,0.48053544385392355,0.7186097178854844,0.7403993826180093,0.6237770909285288,0.27938146743198206,0.3862565616560574,0.6503562177910263,0.6881051819870074
0.0,0.32641036418314284,0.6164021164021163,0.764325679557588,0.6618959276959645,0.6272731646430643,0.5632127029133016,0.7643256795575881,0.664946268613091,0.6618959276959645,0.25221499101391043,0.41455579059906145,0.6210016703805289,0.7311015783004
0.0,0.326172604202446,0.17989417989417955,0.6087475929162124,0.5322383029288694,0.175125698794119,0.2824009335650155,0.6087475929162125,0.9170552246091067,0.5322383029288694,0.34254150539343353,0.31848724566948694,0.6897075924302944,0.5862956127293217
0.0,0.324448993314816,0.2751322751322762,0.6395442644276125,0.5579086585117351,0.26998903993867174,0.33508793627795974,0.6395442644276126,0.8731720590299518,0.5579086585117351,0.32704097469195187,0.3365146985911789,0.6852079495190874,0.6144961894888328
0.0,0.3215496719651658,0.735449735449734,0.8209067701856145,0.7092077676522057,0.7577858894850991,0.6646644858880648,0.8209067701856145,0.578329702540523,0.7092077676522057,0.2217354712432859,0.4493801971372705,0.5793910795875343,0.7823275351865977
0.0,0.3287833323021716,0.10846560846561104,0.5891779977040555,0.5158972545334252,0.10491864861356959,0.24433691273732672,0.5891779977040557,0.9511238385667318,0.5158972545334252,0.3543474839564922,0.30544079953933345,0.6933725083495943,0.568696735354894
0.0,0.31529633207848917,0.7566137566137572,0.8329779788086715,0.7190422184635028,0.7811761438484481,0.6870746754286501,0.8329779788086717,0.5630384167887741,0.7190422184635028,0.21666116544697386,0.4568797586697223,0.5711807187668964,0.7912128054213527
0.0,0.32237030201115235,0.31481481481481577,0.6530031112626341,0.5691351758853939,0.31021771683897015,0.35933651089435004,0.6530031112626342,0.8530976584998347,0.5691351758853939,0.32011589147119907,0.3448177975002795,0.6819923694188051,0.6264619362986834
0.0,0.32745506712862715,0.7089947089947097,0.8060555876133431,0.6968599582713653,0.7290792207817063,0.6395411171951353,0.8060555876133433,0.5955239223830164,0.6968599582713653,0.22738651994762804,0.4408072725237012,0.5877667325761056,0.7704709971046819
0.0,0.32840382796687306,0.544973544973546,0.7359140153664661,0.6382986458667358,0.5506672164934301,0.5086782464235351,0.7359140153664661,0.71401775215891,0.6382986458667358,0.2696349963463789,0.39595808364443674,0.6414404639397261,0.7053514374359218
0.0,0.32066449798297825,0.6164021164021145,0.7662276368776704,0.6634466133205517,0.6278006162959784,0.5679510843760585,0.7662276368776704,0.6649822506847848,0.6634466133205517,0.25278016273686865,0.4161515849034203,0.6215577424264913,0.7310621488984932
0.0,0.32185172331705214,0.13492063492063444,0.5984561909831798,0.5236360783700698,0.13080176321538062,0.2610592012456707,0.5984561909831798,0.9417782879330721,0.5236360783700698,0.35196316432852975,0.31116643922746734,0.6944402715004178,0.5756163508933227
0.0,0.3228433304460805,0.3386243386243386,0.6594669249746979,0.5745271331306404,0.33432797401703596,0.37298267144101227,0.659466924974698,0.8391301654858617,0.5745271331306404,0.3150522104020326,0.34949055090893344,0.6782575896581396,0.6326002082527586
0.0,0.3315743705149363,0.693121693121693,0.7983857292372493,0.6904591276390429,0.7113182838935685,0.6228542681501616,0.7983857292372494,0.6083100918655707,0.6904591276390429,0.23157770193132937,0.43509115985661484,0.5943894323533719,0.7646387301868929
0.0,0.322645831155449,0.6349206349206353,0.7742742886644212,0.6701914100058929,0.6467688260465891,0.5785587330342301,0.7742742886644212,0.6554622155399825,0.6701914100058929,0.2491948881153707,0.41980851132915964,0.617887650029955,0.7391916752782832
0.0,0.32556158273229796,0.029100529100529293,0.5669129916856962,0.4972376676719115,0.027855723843295266,0.20685691729775146,0.5669129916856963,0.9852005909018977,0.4972376676719115,0.36687153508924214,0.2925419420611237,0.6941609758315084,0.5470799877888799
0.0,0.3293949076338758,0.7671957671957674,0.8346178209949122,0.7207464622151226,0.7938109832183144,0.6897415281147123,0.8346178209949124,0.5492517291932814,0.7207464622151226,0.21070259017959408,0.45804247424570277,0.56220205194581,0.7977922850442392
0.0,0.32756891842921654,0.35714285714285676,0.6647972607585505,0.578905645571465,0.3530252929157598,0.3811895026565062,0.6647972607585506,0.8287164113645884,0.578905645571465,0.3106736906255354,0.35225060527111085,0.6754329083966598,0.6387694636080368
0.0,0.3197068536162839,0.4708994708994725,0.7075342943367421,0.614487794855377,0.4717279599942046,0.46027859155043416,0.7075342943367422,0.7629981788468018,0.614487794855377,0.2880156615120482,0.37928257295730317,0.6585879962532771,0.6762492309155739
0.0,0.3245667969001964,0.39417989417989396,0.6794562660182693,0.5911773932451874,0.3921591084361964,0.4080427005223928,0.6794562660182695,0.8070755422465332,0.5911773932451874,0.3033388955089234,0.36147823773533316,0.6709088206622067,0.6516416098430504
0.0,0.3264284899440262,0.07407407407407263,0.5789415552929806,0.5072657228155465,0.07156160022847757,0.22862763954880228,0.5789415552929806,0.9649490719216729,0.5072657228155465,0.3594995437979828,0.29999256525730944,0.693196995986195,0.5584814894489443
0.0,0.31602121691852103,0.735449735449734,0.8228585385624945,0.7106999112366957,0.7581189389355885,0.6690722660923232,0.8228585385624945,0.5784442121981398,0.7106999112366957,0.22218764878979272,0.45078863195827523,0.5797236090726802,0.7821765888780365
0.0,0.32298494394842914,0.5026455026455015,0.7192083424765401,0.6242764171210998,0.5047306602471977,0.47929082999475003,0.7192083424765401,0.7443543428139696,0.6242764171210998,0.28100997102414543,0.38583058044411456,0.6526687935930139,0.6881053128285266
0.0,0.33192096657038705,0.8148148148148131,0.8577548626835496,0.740065233754729,0.8470201433662865,0.7315617662613092,0.8577548626835496,0.5096556418497931,0.740065233754729,0.1963535070154118,0.4723767165883641,0.5379426217869496,0.8202434428380441
0.0,0.3260495772356906,0.6375661375661377,0.7760730287337027,0.6717648221790338,0.6511411561617351,0.5823302373480044,0.7760730287337028,0.6493656002826912,0.6717648221790338,0.24672725211344929,0.4211539896968227,0.6147939223496088,0.7420064734138412
0.0,0.32092066043896095,0.052910052910053906,0.5750632440414849,0.5041088352758227,0.05126273007066828,0.22128749996065,0.5750632440414851,0.9763760263833356,0.5041088352758227,0.3644753802742075,0.297537212061866,0.6954806509917174,0.5536298653609004
0.0,0.3166741172844598,0.6772486772486763,0.7942532182158754,0.6867300562595046,0.6937288707899754,0.6184417463630558,0.7942532182158755,0.6231215243878392,0.6867300562595046,0.23809501472700315,0.43337082786630376,0.602671348418721,0.7557299174396488
0.0,0.324492658681637,0.07671957671957852,0.5812334513141104,0.5092705827695542,0.0737098483449472,0.23002364790976926,0.5812334513141104,0.9674819155934062,0.5092705827695542,0.36080085139444995,0.3005398316755973,0.6954306816394662,0.5602489374001625
0.0,0.32369635929710805,0.5767195767195759,0.7483266027312562,0.6485230474120788,0.5849171738870567,0.53552656922468,0.7483266027312561,0.6915904074450834,0.6485230474120788,0.26200616625962536,0.40505511478600154,0.6322634677226808,0.7153532587108868
0.0,0.3292562225210256,0.5634920634920633,0.7410490435823066,0.6424555546963113,0.5707035213611746,0.522348692382377,0.7410490435823065,0.698876761022791,0.6424555546963113,0.26403280647456273,0.40054501893241135,0.6343337154861451,0.7102506984461396
0.0,0.32604335073999113,0.5661375661375647,0.7448150240833432,0.6457881998951115,0.5730269414606184,0.5249578776040278,0.7448150240833433,0.701157652939621,0.6457881998951115,0.26533615063073346,0.4015805341103895,0.6368803464468372,0.7130090359866312
0.0,0.3233834568907681,0.11904761904762129,0.5924513426879863,0.5186604520389111,0.11517035434876988,0.2520744078113868,0.5924513426879863,0.9470725962158397,0.5186604520389111,0.3536888670187791,0.3081144553356665,0.6935113513570753,0.5704498021155802
0.0,0.31772475248521914,0.8068783068783061,0.8594342948902828,0.7414099546071076,0.8390684867854432,0.73618346870279,0.8594342948902829,0.5167923995270884,0.7414099546071076,0.20001659774652608,0.47391760441652797,0.5434784429738794,0.8169067993024413
0.0,0.32460759866284095,0.06349206349206415,0.5776375450927,0.5062558807803347,0.06131887590960616,0.22434340038454037,0.5776375450927,0.9719660056371657,0.5062558807803347,0.36236971670663176,0.298583498646384,0.695230024283834,0.5569136555926111
0.0,0.3202234011837737,0.5423280423280428,0.7358472931657258,0.6381505749492741,0.546921549557517,0.5092887694344859,0.7358472931657261,0.7196742230023327,0.6381505749492741,0.2724661220260623,0.3960986498663146,0.6444419546721317,0.7027524549647337
0.0,0.3218376123321782,0.18783068783068924,0.6138319998810289,0.536443273299439,0.1834272645947408,0.2896486572982291,0.6138319998810289,0.9156069386420611,0.536443273299439,0.3425643388491927,0.32094229581298905,0.6915039247122536,0.5898857167862974
0.0,0.32648862329267914,0.22222222222222232,0.6224932475305107,0.5436671868683899,0.21730661130496287,0.3052740908052476,0.6224932475305109,0.8977722726896242,0.5436671868683899,0.33555793109062576,0.3262921371051821,0.6881677945759817,0.5991347546164087
0.0,0.32751505329775465,0.7063492063492056,0.8060348381051193,0.6966726116364859,0.7256029639709638,0.6358049685204801,0.8060348381051194,0.6000503138031499,0.6966726116364859,0.22889254727942374,0.43940206693476735,0.590502943739838,0.7702810910274087
0.0,0.326172604202446,0.17989417989417955,0.6087475929162124,0.5322383029288694,0.175125698794119,0.2824009335650155,0.6087475929162125,0.9170552246091067,0.5322383029288694,0.34254150539343353,0.31848724566948694,0.6897075924302944,0.5862956127293217
0.0,0.3284602407734716,0.44444444444444375,0.6949789893523332,0.6040727204409301,0.44407681611077976,0.4378030131033206,0.6949789893523333,0.7758494547548479,0.6040727204409301,0.29166234601691743,0.3716294089985013,0.6608998360640262,0.6671298667129697
0.0,0.3180628164344772,0.5449735449735442,0.7365398773959728,0.6386353753368958,0.5503604098586194,0.5139289187670357,0.7365398773959728,0.7157482874766564,0.6386353753368958,0.27121640075779685,0.3976182417576647,0.6424489486223054,0.7026492238003081
0.0,0.32836432120641623,0.07407407407407618,0.5784380137328735,0.5069235821541433,0.07139543361438427,0.2273950594562142,0.5784380137328735,0.9648079174985837,0.5069235821541433,0.35927746831542645,0.29962833508824427,0.6930031500353294,0.5585683488595654
0.0,0.3296007262551224,0.7539682539682531,0.8278886979753979,0.7148932725062934,0.7781067772849823,0.6751932971152566,0.8278886979753979,0.5629609332898807,0.7148932725062934,0.21544634952035596,0.45288300612754995,0.5701873536362245,0.791318483663646
0.0,0.32720712429623244,0.7248677248677238,0.8156904877342399,0.7046348436188694,0.7464615657248217,0.6529191038943842,0.8156904877342401,0.5850832027264758,0.7046348436188694,0.22351250822480476,0.44519419143884886,0.5826276861827266,0.779073360335319
0.0,0.32421328584300335,0.29365079365079527,0.64384940680011,0.5614585885869371,0.288995982989519,0.3465015494974799,0.6438494068001102,0.860622286218966,0.5614585885869371,0.3225332304781175,0.3403921685869574,0.6814858265602662,0.6183937886168298
0.0,0.3255664400849936,0.8121693121693108,0.8600786069654257,0.7416224922981859,0.8439096287894543,0.7328941652246388,0.8600786069654258,0.5145643624247948,0.7416224922981859,0.19841559659043242,0.47255071723760866,0.5416435452816142,0.8198180447772618
0.0,0.32871372888696415,0.4179894179894186,0.6852843350597099,0.5961131046493121,0.4162876542835363,0.41984229396324246,0.6852843350597098,0.7920978532227514,0.5961131046493121,0.29755864066959975,0.36557364004836257,0.6657323501699824,0.6583080339049434
0.0,0.32759384110198253,0.7883597883597879,0.8454304799576972,0.7297735019669573,0.8171403149200742,0.7092846313006647,0.8454304799576973,0.5331771694794667,0.7297735019669573,0.20510739202644876,0.4647401323236813,0.5528461085945948,0.8072758148746193
0.0,0.3183661515029126,0.6190476190476186,0.7698774656186443,0.6666320822407334,0.6300388758169717,0.5698528091585597,0.7698774656186442,0.6672831267947311,0.6666320822407334,0.2539411568993884,0.41690765652778694,0.6240113010408674,0.7338992832154496
0.0,0.31960478134246895,0.6613756613756596,0.7871836093838495,0.6809165933011546,0.6762008693362489,0.6031892791564604,0.7871836093838496,0.6354340834259047,0.6809165933011546,0.24228612160172555,0.42821044184857016,0.608799756468207,0.7501884497368019
0.0,0.3145930326981379,0.8439153439153433,0.8821676272789643,0.7600283305130563,0.880438002159174,0.7726980019898211,0.8821676272789643,0.4878109373796512,0.7600283305130563,0.18968092499376382,0.48616580706235724,0.5252096607288278,0.8365311318941349
0.0,0.3249866097264653,0.43121693121693294,0.6911914329958152,0.6009907933718246,0.4299678367663091,0.43029981262190486,0.6911914329958153,0.7859181074921797,0.6009907933718246,0.29573818232758303,0.3691176557958853,0.664751407238458,0.6627076812797779
0.0,0.32683058424852796,0.2671957671957683,0.6346830937367759,0.5537943464068911,0.26171140630624024,0.3287706376505384,0.634683093736776,0.8750626106382423,0.5537943464068911,0.32734521139203077,0.3343073420527013,0.6838063086074694,0.6105303138739442
0.0,0.3250944715093227,0.5582010582010586,0.7396713025760246,0.641307235963442,0.5646178362957315,0.5198496124489784,0.7396713025760246,0.7045131619051815,0.641307235963442,0.26648719408215754,0.39968996732228157,0.637124803045624,0.7077237766343552
0.0,0.3237359246427025,0.02645502645502873,0.5673804072028839,0.4976569980785968,0.025235312891169315,0.20630221797226933,0.5673804072028839,0.9883773506003417,0.4976569980785968,0.3683116217139411,0.2923739818066581,0.6955825900331138,0.5471129596945454
0.0,0.32253267266196195,0.5820105820105814,0.7514763555606706,0.6513474288295213,0.590302094795156,0.5394700689460352,0.7514763555606707,0.6897541453278615,0.6513474288295213,0.26162109108603304,0.4065517660749586,0.6322514319199971,0.7181504301501869
0.0,0.3257947356616966,3.9968028886505635e-15,0.5600450229989322,0.4915832893392766,0.00048211424385868895,0.19412228078194227,0.5600450229989322,0.9967728169519101,0.4915832893392766,0.3710786653892418,0.2882366736988494,0.6946035847473705,0.5408245909718163
0.0,0.3286518208988505,0.5211640211640196,0.7252215459955115,0.6293197764662242,0.525387429280137,0.49154678387926465,0.7252215459955116,0.7281038879276355,0.6293197764662242,0.27459474021783786,0.39004750244225084,0.6458814328494777,0.6953930069721901
0.0,0.32732318264331095,0.2116402116402103,0.6182577886645021,0.5400792049705624,0.20630702979281068,0.29817138768712903,0.618257788664502,0.9029664913401612,0.5400792049705624,0.3372416308505066,0.3238192286846092,0.6882787848567566,0.5953428963533225
0.0,0.32234779399654734,0.7566137566137545,0.8337875174068343,0.7199548938057073,0.7820724138883932,0.6849283361705905,0.8337875174068343,0.560611026604107,0.7199548938057073,0.21531562364530613,0.4563210471556136,0.5698766693950376,0.7945682316673659
0.0,0.32486031655705183,0.306878306878307,0.6479504692979889,0.5648576651062454,0.30186903503760476,0.3527603351572013,0.6479504692979889,0.8551345664459422,0.5648576651062454,0.32046413207654584,0.3425192090512472,0.6806934386091037,0.622357762835483
0.0,0.31850642617071,0.48148148148148096,0.7129429672849859,0.6190799210930635,0.48336852456717594,0.46936948522813915,0.7129429672849859,0.756319030429371,0.6190799210930635,0.28582795517635723,0.3824552421847951,0.6570345146734752,0.6810153067711542
0.0,0.32145925330786085,0.4761904761904763,0.7094999166718673,0.6162360252718869,0.4779912316832551,0.4645150466263399,0.7094999166718674,0.7576316577783802,0.6162360252718869,0.28598804954887064,0.38081374446469496,0.6566494469733939,0.6787010911513287
0.0,0.320969525447925,0.05026455026454979,0.575050569584506,0.5040375267715919,0.04829976889465826,0.21920091774266615,0.5750505695845061,0.979753686761917,0.5040375267715919,0.36559888989859984,0.2967778711043868,0.69655257540165,0.5535621983267534
0.0,0.3261726042024464,0.6322751322751312,0.7730960609995149,0.6693906578966382,0.6445255081606049,0.5759054800158712,0.7730960609995148,0.6552812400747267,0.6693906578966382,0.24890959978899704,0.4190348438801502,0.6176646695583807,0.7393946077796558
0.0,0.32565853219898555,0.1613756613756614,0.603116149419297,0.5274193833703645,0.15656602788607898,0.27238284582779504,0.6031161494192971,0.9263008570024001,0.5274193833703645,0.34577279797243093,0.31496668522459925,0.6905386377006928,0.5807874616652624
0.0,0.3219212977198116,0.02380952380952639,0.5661281182130571,0.49664206761086843,0.022616458187378896,0.20574484317351982,0.5661281182130571,0.9888455266702334,0.49664206761086843,0.3687813661415924,0.2922049856389771,0.6950936033956964,0.5455494647926153
0.0,0.32822988847986156,0.6560846560846558,0.7812695896758096,0.6761375862460453,0.6701929897087169,0.5930489414554485,0.7812695896758097,0.6371598344767545,0.6761375862460453,0.24217503136417465,0.4248524412134016,0.6085370539825765,0.7475709467972118
0.0,0.32419913914004717,0.23280423280423346,0.6251486097297341,0.5459389500866257,0.22735247410334836,0.3111634232016769,0.6251486097297341,0.8933543168808044,0.5459389500866257,0.33434278753852226,0.3283508173963072,0.6875222399418174,0.6010788459442964
0.0,0.31720007865640865,0.7830687830687815,0.8457670757304591,0.7297995522569923,0.8109585107055821,0.71050815120921,0.8457670757304592,0.5402848440326444,0.7297995522569923,0.2083804028698299,0.4649701019574666,0.5577491853495555,0.8038114497550211
0.0,0.3252979644867908,0.8227513227513228,0.8637199190688353,0.7447104338429457,0.8563637453022395,0.7445943512062216,0.8637199190688354,0.5027449261544202,0.7447104338429457,0.19423452027427215,0.47659389722576384,0.5336153236562666,0.8231723061329088
0.0,0.3211975745429938,0.2883597883597906,0.6425824503055625,0.5604019963237681,0.2832703931702838,0.34420453622298464,0.6425824503055626,0.86515200462892,0.5604019963237681,0.32454073362239905,0.33960580037912735,0.6829541303061016,0.6164169072763581
0.0,0.32233510225262973,0.4285714285714306,0.6919952418789161,0.6017117044310918,0.4271122014533617,0.42979501145542387,0.6919952418789161,0.7896766049331818,0.6017117044310918,0.297442447005384,0.36898223606094216,0.6669646922933025,0.6627639878169147
0.0,0.3249517981477168,0.0952380952380949,0.5847160126405353,0.5121117372971286,0.09186161214766031,0.23924217089113142,0.5847160126405355,0.9564607329470225,0.5121117372971286,0.35670896426868537,0.30364890121166066,0.6930501863205719,0.5635306178725263
0.0,0.3264393349370933,0.8465608465608456,0.8777278809320506,0.7563852683084735,0.8832222950430619,0.7666698661453122,0.8777278809320503,0.4830532949572114,0.7563852683084735,0.18709843080412697,0.4841460827761357,0.521003604285207,0.8365966806246912
0.0,0.32253267266196195,0.5820105820105814,0.7514763555606706,0.6513474288295213,0.590302094795156,0.5394700689460352,0.7514763555606707,0.6897541453278615,0.6513474288295213,0.26162109108603304,0.4065517660749586,0.6322514319199971,0.7181504301501869
0.0,0.32402519128049656,0.4338624338624335,0.6938985379726643,0.6031207957470844,0.43311751198042714,0.433441669137306,0.6938985379726645,0.784850069806723,0.6031207957470844,0.29535028861257323,0.3700986841558064,0.6650230619176806,0.6648124594649063
0.0,0.32560741621414513,0.0952380952380949,0.5845438683720726,0.5119363020789836,0.09177774765419144,0.2387670428613251,0.5845438683720727,0.9565176476841593,0.5119363020789836,0.3565968894520722,0.303462590087212,0.6929524992139073,0.5634950370998846
0.0,0.32631655412273197,0.16402116402116462,0.604851754059646,0.528901243494565,0.15943529988550154,0.2739643224082047,0.6048517540596461,0.9255213721327742,0.528901243494565,0.3454463059825882,0.31553368285838557,0.6911028203774233,0.5826067499432157
0.0,0.3243181004421709,0.02910052910053107,0.5672312851690723,0.49756206579212064,0.02801853765400608,0.20774382757881327,0.5672312851690724,0.9850896210989586,0.49756206579212064,0.3670900650000818,0.292889325517081,0.6943517169425228,0.5471457809145526
0.0,0.3299344954525769,0.841269841269841,0.8727834772030114,0.7524392320479336,0.877538773343197,0.7600382599823041,0.8727834772030114,0.4855601710648134,0.7524392320479336,0.1878162287527169,0.4820073598571172,0.5223142592726963,0.8333995090204702
0.0,0.32316638806275444,0.25661375661375807,0.6336364847930133,0.552882391345278,0.25114848614882845,0.32481865844839075,0.6336364847930134,0.8831099504036342,0.552882391345278,0.3306568290486152,0.3329254491958463,0.6867877740161997,0.6085537083223727
0.0,0.32640589269193665,0.3095238095238111,0.6496676555288208,0.5662896140127168,0.3047424624327135,0.35391039393567003,0.649667655528821,0.8541657492237721,0.5662896140127168,0.31992245321142093,0.3429128597633533,0.6809763361963908,0.6243683882678228
0.0,0.32362653809899866,0.5820105820105814,0.7511199888623487,0.650984089219869,0.5901981697506571,0.5385750499891135,0.7511199888623488,0.6898247747896578,0.650984089219869,0.2614819706233125,0.40619629645611555,0.6321403403362044,0.7180767278668536
0.0,0.32776918389264154,0.1560846560846585,0.602547757980739,0.5269629381122919,0.15143685287426223,0.26877184263933906,0.602547757980739,0.9296766138201769,0.5269629381122919,0.3467147027475759,0.31374359944403263,0.6915690964465956,0.5808070258693139
0.0,0.31886852231822704,0.6005291005291005,0.761107874707804,0.6593843276977904,0.6096606218802876,0.5543151967762889,0.7611078747078042,0.6806667294565097,0.6593843276977904,0.25874336029735917,0.4116371413195442,0.6296408190743481,0.7259866249337084
0.0,0.32333962257453,0.833333333333333,0.871610303468502,0.7514599655010704,0.8689659164004482,0.7579097151113736,0.8716103034685019,0.49285092455784985,0.7514599655010704,0.19093018123993102,0.481278008351242,0.5276389457963176,0.8300280165175968
0.0,0.32075049053835514,0.16666666666666696,0.6063583114520966,0.5302449437246708,0.16204682025026784,0.27807482838448405,0.6063583114520967,0.9253747070289193,0.5302449437246708,0.3462551902407426,0.3170056426987399,0.6919051905546818,0.5827040715211689
0.0,0.32003848921408906,0.31216931216931343,0.6514995647895656,0.5679236121381939,0.3074331205690868,0.3587840242316458,0.6514995647895656,0.8540097933022214,0.5679236121381939,0.32078230052546575,0.344660105004841,0.6818168966206797,0.6244867821630387
0.0,0.32885174080896373,0.4021164021164001,0.6805199537616351,0.5920161212091144,0.39980521126371826,0.40953690288143285,0.6805199537616351,0.8022098295317566,0.5920161212091144,0.30104084817273835,0.3619539493493187,0.6687885954653442,0.6537686814278356
0.0,0.32840382796687306,0.3544973544973562,0.6645530491212469,0.5786567590032416,0.35096827711424794,0.38054569018158624,0.664553049121247,0.8287798827934912,0.5786567590032416,0.31054883612389433,0.3519967059112592,0.6753266446817756,0.6387189313953068
0.0,0.32559549588566483,0.023809523809524613,0.5669043151418705,0.49733347381150056,0.02318496337292686,0.20513200719197733,0.5669043151418705,0.9882386011321485,0.49733347381150056,0.3680930180364866,0.2920278615053644,0.6953918027982935,0.547194984571842
0.0,0.3230142999812542,0.2671957671957683,0.6357581915172391,0.554670927514196,0.26216406632688916,0.3316566003996966,0.6357581915172392,0.8750932162560443,0.554670927514196,0.3278262318659799,0.33528046933140954,0.6843238667144602,0.6105080376522705
0.0,0.3215117315873952,0.32010582010581956,0.6532510684419215,0.5692347923257272,0.3152360073771092,0.36214680409041966,0.6532510684419215,0.8496154869125265,0.5692347923257272,0.31886394228345777,0.3457004436458495,0.6803694240891117,0.6263425005535428
