pca_result1,pca_result2,pca_result3
0.49159824071473646,0.4665992066797528,-0.10438111053447977
0.009634976723930211,-0.29323078188884066,-0.08615571377831059
0.19067451075136976,-0.01916345487600486,-0.09189498763292278
0.1820969529544761,-0.026463559986508952,-0.08904763993862784
-0.21668193827026125,-0.6632411845153869,-0.09667453386731382
0.3448973768779992,0.2377878197404991,-0.09439195935781622
-0.12516909782432845,-0.505627477298368,-0.08791169721362282
-0.24226103840532223,-0.6988679435890834,-0.09405031110116802
0.3670360551776684,0.2800089895815031,-0.09173000271986925
-0.05832688043173769,-0.4034495179004852,-0.08806170331147682
0.5235554537477082,0.5147205067588279,-0.10455621154309855
0.5636602211898322,0.595875253198854,-0.1022047509057025
-0.004850445507058429,-0.3216121322278568,-0.08713064188563577
0.132780178045789,-0.10585404905976054,-0.09032114118376154
-0.18288608124639685,-0.5989550529583457,-0.09017963076317503
0.5930699422060354,0.6431857178452934,-0.1064785349301055
0.29233365583990345,0.1500680452799327,-0.09185386253339074
0.1371120695314731,-0.09559902648763108,-0.0896037742284172
-0.18359234067117586,-0.5989468356258366,-0.08999219228394623
-0.12177369650635253,-0.5015178181230999,-0.08945459631483284
-0.2392092953317624,-0.6901826441579817,-0.09289780882263982
0.5828320548734168,0.6339365968121126,-0.1023002756632243
-0.034687852729306,-0.3691513271842234,-0.08994613006427696
0.012384830265354706,-0.28879019368605935,-0.08762191895271067
0.2910893547846014,0.1500337652121885,-0.0914377591428283
-0.12992776905367445,-0.5129277618450342,-0.0899253374145626
0.3161113651641387,0.17934288874945029,-0.0965868504853531
0.5808765397751943,0.6184208217686777,-0.1057405435503465
-0.11512011250653427,-0.4992616260687027,-0.09062872305359511
0.019964697072371418,-0.2864411333309233,-0.08918722445225997
0.1001774092410441,-0.14530564687780342,-0.08634705078628573
0.054491726809129636,-0.2189488849602335,-0.08688336557750773
-0.24290935844172165,-0.6971962211455586,-0.09506354487136966
-0.02577388745940462,-0.3520943787259932,-0.08690106076612329
0.025180550408862547,-0.27441829280479957,-0.08791060494590032
-0.2429110682637976,-0.6900868406782045,-0.09176407191467191
0.17724176436780684,-0.03217738128109281,-0.090400434704574
0.5561624841506304,0.5931895267171465,-0.09987109781088249
-0.10414457746319733,-0.48140331926565794,-0.09076219959848315
-0.10699150502594246,-0.47864757528647095,-0.08813261268631933
0.1782902087540202,-0.026523206820860727,-0.08760080920242935
0.2930205597703399,0.1694736587475645,-0.08521121352220629
0.5019638553244048,0.4818248435737711,-0.10459668696458806
0.3342654306278507,0.22434624702224712,-0.09019035191709031
-0.2638621788124195,-0.7265611473942567,-0.09370251604718922
0.3856895669682015,0.30007681366724615,-0.09594032688439291
-0.26012212095390447,-0.7314686439809828,-0.09731567931604383
0.23990860471004571,0.08067629637236717,-0.08728816707255084
0.1166734590163579,-0.12016856608842806,-0.0854885160312005
0.05264189551979478,-0.22350218344755318,-0.08565623487437533
0.37640988866009156,0.2997433978571004,-0.09240518916368684
0.026699932239444227,-0.2698701618165638,-0.0887665816170232
-0.2262515951763504,-0.6692302236345293,-0.0940247239185424
0.29962556727261846,0.15548786289638708,-0.09530499190647186
-0.01768090740292972,-0.34105528685688014,-0.08967580931623259
0.35584596159011267,0.2579365838138792,-0.09170886331310898
0.09727134627968058,-0.155462784027863,-0.08777310310153627
0.01550362876731817,-0.2887988948468599,-0.08874657114995739
0.5796990007702191,0.6206290836861845,-0.10440776505535178
-0.1309822316033859,-0.5128331342288697,-0.08940495687494622
0.33598077369533647,0.21839962583752615,-0.09419216002866375
0.15734869507361932,-0.06281928639024341,-0.08946049871889514
-0.1938271559535748,-0.6189644406723795,-0.09190628764854802
0.19985088433388093,0.017469498001170886,-0.0856958985818401
-0.07982964747616143,-0.44271516379356546,-0.09004949461836147
0.312194745439781,0.19406591928237865,-0.0901704736754432
0.052454481481169615,-0.22887681716323882,-0.08852724671125246
0.3075591338687317,0.18870545494045166,-0.08753386895144605
0.31867574614240113,0.1906442020910949,-0.0948323596050052
0.5193834963907353,0.5057366684005502,-0.10732991021785085
-0.14107855786090748,-0.5424363584336178,-0.0936018818053961
0.24486560476823374,0.08306061076063422,-0.08832155785636134
-0.21831505855893052,-0.6631313403535289,-0.09603118963926391
-0.18667973953204622,-0.606083279007678,-0.09236720573611354
0.3280390057261207,0.20455361460201985,-0.09472094095903431
0.6089743262768443,0.6728529971598051,-0.10552326224053121
0.3204276775971106,0.21030054644448173,-0.0884583394534562
-0.1819350412351025,-0.6039022185130297,-0.09301751312437685
0.23990860471004571,0.08067629637236717,-0.08728816707255084
-0.186557774417613,-0.6038152008740283,-0.09160602402145133
0.17507271480158548,-0.026581231941598605,-0.08658131406231684
-0.10302024116549664,-0.4670902685902701,-0.08630707114779311
-0.1890322504368645,-0.6149818645977136,-0.09372888756919813
-0.033851013800856415,-0.37142232743590037,-0.09099591670807368
-0.22945680861650658,-0.6802326484228798,-0.09592810095231781
0.38609472701301656,0.30857427297686374,-0.0916295223260695
0.1639125644496735,-0.04670630190876222,-0.08625936673631675
0.18842745427740798,-0.006305747170322002,-0.08761114878051607
-0.1709242473969688,-0.5838064596871201,-0.09131150964041951
0.1993186474755068,0.006828703858510149,-0.08798845259324348
0.1856434922599665,-0.02413320545262554,-0.0895773332311407
0.01274179780254994,-0.2932398432348073,-0.08727397616720249
0.16645296988043018,-0.05235023433235207,-0.09046434085460858
0.4743959984397208,0.45164204048573475,-0.09718728305286443
0.5357312030753217,0.5428883558020069,-0.10237878608939464
0.5970997569602354,0.6433910570690371,-0.10803957137880368
0.5938701719145582,0.6564012395028096,-0.1035329037205602
0.16107262793873134,-0.05717837703593792,-0.08776775267936525
-0.24753490505076664,-0.7010645306994687,-0.09333669462494494
-0.054642580220481164,-0.4034800324336017,-0.08930292530076694
-0.1599354407698904,-0.5712811587021087,-0.09401846326753834
0.13521115368053152,-0.10589969527868051,-0.09136072753289844
-0.14107855786090748,-0.5424363584336178,-0.0936018818053961
0.13082201457490758,-0.10822244070859237,-0.09060031643021121
0.4056178062463702,0.32271315565198655,-0.09971700816681366
0.36893760706451056,0.27398313087256304,-0.09587702277577502
-0.014410986868742339,-0.3335645529433907,-0.08719265242181753
-0.24037944837460223,-0.6950045967838526,-0.09510781312350199
0.1543192626034621,-0.05961912980551593,-0.0863028075907266
0.08119137225459888,-0.17719009236657318,-0.08658239249142032
0.544338773482061,0.5645321751460186,-0.10230406184326411
0.3401680385665521,0.22388793954746564,-0.09637577489916452
0.011534051601999062,-0.3008643045866319,-0.09064270085468194
0.12261504133458977,-0.11531427939410767,-0.0879595706771774
-0.12101866547187419,-0.5015227304360523,-0.08966137767832615
0.12161406510580955,-0.11532789825087542,-0.08765065177633725
-0.1905408330653731,-0.6150171376170278,-0.09336732641905991
0.12120467307306158,-0.12012363442600564,-0.0871128626124044
0.08009981490554101,-0.17492710702006306,-0.08542696079759791
-0.2475741275230753,-0.7098114180845642,-0.09543660262769303
-0.03366777089746849,-0.359537650804478,-0.08784322726017242
0.18210315013679482,-0.03209844643818106,-0.09218055812859807
-0.026611839891016075,-0.3520957719569868,-0.08666090255513655
0.41919066780329894,0.35718316002572864,-0.09779717352611922
0.38002897202971014,0.29435423619613016,-0.09321358300456246
-0.10807156881096211,-0.4785553951408111,-0.08759853545341346
0.533205437476794,0.5277819797859549,-0.10546079718476709
-0.07392143349807812,-0.4216181063885795,-0.08641269277161111
0.16391414474293522,-0.05231368126680711,-0.08936994619199755
-0.23337032891003873,-0.6752782617029328,-0.0922078881961469
-0.029758731866088427,-0.36397027469991866,-0.08876704258303592
0.19337871417614033,-0.006220690003525282,-0.0894328352793009
0.5777382703372367,0.6205317333819043,-0.10365390542403104
0.14666717076310784,-0.0772518174807165,-0.08648720463303022
0.5700728731069208,0.617827260499635,-0.10122986191052961
-0.2429110682637976,-0.6900868406782045,-0.09176407191467191
0.03210023927763659,-0.2524568397308666,-0.08463903174820381
0.3983046522956704,0.3145827110037275,-0.09695023497311013
0.2943413706105873,0.14416169497376843,-0.0961864026487529
0.08539551333666787,-0.1748918090235821,-0.08725362084724152
0.23073694944953924,0.05145295545246697,-0.08951325397607704
0.42131629728437886,0.35720273516734785,-0.09893198929056657
0.14574203673057579,-0.07012675636722174,-0.08577471568853101
0.46875245589684694,0.4427320293054732,-0.09938462331389988
0.4532451286423327,0.407263937207164,-0.10034218007815968
0.15251891224418607,-0.07003407155847953,-0.08812847252279483
0.4872007529003526,0.46048261269407187,-0.10199939149945549
0.3229108364164853,0.19673649331612902,-0.09315429978865929
0.4733933869740768,0.43300743498002436,-0.10345806303247401
0.2295923099275342,0.05142694901744356,-0.08914188841071774
0.5615003054047968,0.6020976582685615,-0.10167071039728239
-0.02166235846953396,-0.3529684811830804,-0.09154135077994303
0.1916102867210253,-0.011151063252124225,-0.08815341727066693
0.4676719297093014,0.43681593762352317,-0.09823777695072239
0.13934241260040395,-0.08994990256527946,-0.08717722095948484
-0.16964058631673568,-0.5775158554903069,-0.09145912291391751
-0.2264036311496654,-0.6714964129384422,-0.09477403694181441
-0.01838929502024253,-0.34549191050700573,-0.08906698990487677
0.20830539908624415,0.011935507932693339,-0.09183545971132573
-0.18055815083974,-0.5900202695424623,-0.08879677153973314
0.06740524259488744,-0.19426055054747218,-0.08468547335639305
-0.04938113713920447,-0.38231283967243024,-0.08572899907096442
0.02692409978804379,-0.2645470847506133,-0.08594574776716324
0.4139731913757497,0.36321703494554575,-0.09234469616186101
0.4236064967686246,0.3778112234361292,-0.0923518958834262
0.09976246959409266,-0.1577897409209965,-0.089637547423677
0.07357000159833249,-0.19422277137129781,-0.08676204574914048
-0.17209051291256133,-0.5887486942124426,-0.09360040885554557
-0.23894111586984954,-0.6861933022513945,-0.09332396619589622
-0.06363298783501603,-0.4056857368069726,-0.08717189290502049
0.3122842105630089,0.18282272271129468,-0.09284343404722548
0.4200061415119827,0.3514957255081569,-0.0977074344020086
0.2384863820791886,0.05891620725211006,-0.09216985259969498
-0.09670026080378005,-0.4656968411616715,-0.09053674592061908
-0.001239728885924447,-0.31721573288553395,-0.08883543510411811
0.25907063851219747,0.09656224194684991,-0.09011544173895508
-0.22576568913088643,-0.6643690814493506,-0.09161751818149293
0.5010554489909439,0.48405404202773866,-0.10338928972049712
-0.15428470132331068,-0.5623383579571135,-0.09371892161106157
0.11427456344829962,-0.12011677246555694,-0.08446718291017082
0.03210023927763659,-0.2524568397308666,-0.08463903174820381
0.06222966275807759,-0.22195077399674468,-0.09147803701240095
0.4985631780955762,0.4964365348684872,-0.0990444425463589
0.4102785636255079,0.3550515831461302,-0.091235146126067
0.21082248855895008,0.03069880235829529,-0.08609141360525911
0.07395491658945998,-0.18727480816821826,-0.08646289275964447
-0.22644184702998213,-0.6643586314349,-0.09144165541168266
0.5627993974952678,0.6087793163388889,-0.09868706499421273
-0.09317090349357215,-0.46574078528311486,-0.09171092966407407
0.3456703371197658,0.22634346139941436,-0.09768351676027241
-0.1237359359008182,-0.5157088584962458,-0.09362978059531822
0.5508782350337851,0.5862582626681131,-0.10141556970856375
-0.08769785386381862,-0.4491384875998102,-0.08783456000171753
0.5581615293542446,0.5675703682423112,-0.10735455971589293
-0.13296894672264314,-0.5220494459102254,-0.09113935770035052
-0.06839597076902763,-0.417414179806499,-0.08879812265337936
0.4094795703034421,0.348811242332979,-0.09453317615569119
-0.01909286192571774,-0.3358220867562996,-0.08644898398586251
-0.2590217818574292,-0.7228194355688563,-0.09567934806589097
0.45548101267879565,0.40729926887484674,-0.10154233022679245
0.48057862293644393,0.4702383946888302,-0.09713238789897954
0.2136512023116192,0.035739125766650566,-0.08771817410506823
-0.06872227128740861,-0.4268778393202903,-0.09105332713943291
-0.01654998454063209,-0.3358167408147594,-0.08718175988865576
-0.08172334596383476,-0.4426235610019429,-0.08928045497252465
0.28297293299882986,0.14981521309281048,-0.08846095299967686
-0.035549300981042344,-0.36386472485842836,-0.08665761383066371
0.08338609516203783,-0.18494525784850188,-0.08892953990992575
-0.0933018290371193,-0.45133003157605495,-0.08668667367127687
0.006586117749810746,-0.29549264580018625,-0.08587117034941628
0.07434377673802085,-0.19962675986445366,-0.08995165534873917
-0.08214812273571859,-0.43750894698845383,-0.0864384940198376
0.2120457876341311,0.025010273875250122,-0.08967892460593326
-0.1309822316033859,-0.5128331342288697,-0.08940495687494622
0.33158162773753436,0.22735657028113332,-0.0905860372216953
-0.09751547211777585,-0.45551098380051697,-0.08489755241170772
-0.13435830938623097,-0.5169259782341469,-0.08787308070918749
-0.14685574519623237,-0.5487881298445534,-0.09226259876333213
-0.22692608235018683,-0.6692197731045665,-0.09384940896387398
-0.10851907878657574,-0.48786146479796955,-0.08977761965090295
-0.1632792061125318,-0.5752887875918726,-0.09251453743039785
0.3990332610560938,0.32245457496452423,-0.09710199328970262
-0.0015209691145136846,-0.32247515078785854,-0.09159076079689328
0.1715365440764906,-0.028905903877060362,-0.0860574360043233
-0.007790366155869888,-0.32920399865473177,-0.08997054208446945
-0.2638621788124195,-0.7265611473942567,-0.09370251604718922
0.2551710219784725,0.08557659434332415,-0.09136510543744684
0.23084253026205037,0.045712110922784134,-0.09276291545523474
-0.09710245938761386,-0.4606057522451702,-0.08772004940183786
0.5383449611675049,0.5491525814789042,-0.10411464658363345
0.24202455136977724,0.07792564356383253,-0.08667164929281768
-0.09365991073933755,-0.4564294743074935,-0.08930196681408485
0.1559716261242137,-0.06771716075854373,-0.0886113396037353
0.46691537802002653,0.43043546080312434,-0.1016514781556163
0.4361799099547031,0.3984303351088023,-0.09407266533320666
0.60389034265105,0.6592483445399735,-0.10691751488137051
-0.19066701579751333,-0.6172847288703509,-0.09412677336699501
-0.10622452011179206,-0.47865148684876624,-0.08834403513901683
-0.22948261950911092,-0.6714143407495279,-0.09379313965604631
0.0033241081641790736,-0.31047285713360523,-0.08996377498162926
-0.1866460959294535,-0.6150965603507973,-0.09458228907692429
0.12402791850059212,-0.1153771363282479,-0.08868057415516775
0.2223059900011402,0.04892706575056795,-0.08743202655867814
0.25255174961156757,0.08324186531461092,-0.09109463513904972
0.5508782350337851,0.5862582626681131,-0.10141556970856375
0.5257771965897492,0.5423817214835438,-0.09830010418744627
0.20327041295048603,0.01184062444887356,-0.08997400551729892
0.4433866331019002,0.4010648854719631,-0.09572237569928906
-0.21938188216271456,-0.6533605797987426,-0.09067254889164043
-0.18240267771739366,-0.6088298902168044,-0.09547668230975355
0.42812473318058236,0.35748620238392775,-0.10165933584766436
0.4725604116127519,0.43932184944741415,-0.09946659510675986
0.07566869351573671,-0.19969693483469986,-0.09062351610108405
-0.20767103365626077,-0.6384356361427256,-0.09169971605768869
0.2782422113462765,0.13626389160853158,-0.09039143759855355
0.24888261824452496,0.08823769268461157,-0.09036606335229388
-0.16256080361847963,-0.5752957907141134,-0.09270670242373157
0.11034882165635541,-0.13819314818266445,-0.08950153274183358
0.03299970580058692,-0.2524512538285502,-0.08490479107163142
0.433281823443698,0.383929927256225,-0.09686546418932454
-0.21831505855893052,-0.6631313403535289,-0.09603118963926391
0.1836033312834897,-0.01928876097022168,-0.08940515763794366
0.6112980660044242,0.6794915827093887,-0.10716417767679935
0.3627193618858981,0.25446042961832654,-0.09661129913411381
-0.020418415680014068,-0.34541093696104064,-0.08823105654824055
0.04331384246547719,-0.2509215141997967,-0.09087805546866641
-0.24912485269227072,-0.700950625314479,-0.09271483760346418
0.5468814038441071,0.5708593645586509,-0.10401550736222008
-0.22020845713598594,-0.667033957872268,-0.09495195711060249
0.3732193616375727,0.2856454664553944,-0.09498638776376277
-0.23733437627322643,-0.6863061686290464,-0.09395399943250815
0.6191845646954169,0.6757297597418412,-0.10900583738143033
-0.2590217818574292,-0.7228194355688563,-0.09567934806589097
0.1573616901073584,-0.05722756215943487,-0.08636688495256392
-0.055299630616402,-0.39401739795865426,-0.0867931700395363
-0.1632792061125318,-0.5752887875918726,-0.09251453743039785
0.06275386133779959,-0.20121693148285172,-0.08348972948312582
0.3129073963233823,0.1911367311315324,-0.08875957844361444
0.3618994175238134,0.27748813999972954,-0.0908763673413299
0.4641608770177111,0.4244878060601288,-0.0998883810069612
0.3684297117686057,0.28005529265107953,-0.09221422065642108
0.09558012311580129,-0.16239142252021296,-0.08739380539706454
-0.24912485269227072,-0.700950625314479,-0.09271483760346418
0.4259935620724019,0.3574629409160774,-0.10052024648966737
-0.15759507588190055,-0.5622759057906509,-0.09263941864519516
-0.2147180281985298,-0.6583404833035624,-0.09461186815572685
0.0054062456083740894,-0.31054933843998395,-0.09082677974764407
0.4471671756796993,0.4011575270445313,-0.09747281990759418
0.11970667961601472,-0.12556882967829705,-0.0893989553307502
-0.03366777089746849,-0.359537650804478,-0.08784322726017242
0.3323803513312421,0.21593853291386078,-0.09388647942028164
-0.0830336459240526,-0.4500576389038932,-0.09248376087039305
-0.24371029671461136,-0.7059944493732598,-0.09700242601762747
0.12167612030133282,-0.10980483381411715,-0.08462599878872654
0.41324362507072043,0.3371214137283204,-0.09868393961286237
0.4395922940749055,0.38026558429147306,-0.10180836529913576
-0.10972002208566782,-0.4786031748607094,-0.08718562340493204
-0.2539080309091579,-0.7206776444317441,-0.09637907167776757
0.3420563859774231,0.23231065840491025,-0.09267048948217681
0.13470342054236903,-0.09000396196990579,-0.0855031799498588
-0.1971355042129623,-0.6211585849370117,-0.09164170794301887
0.3482171183622027,0.2516960750942609,-0.09190404363299497
0.38144333969531613,0.29440337172274134,-0.09370727683449007
0.18203020580956633,-0.013585992252739425,-0.08546019521012037
0.15535531015434115,-0.06519350543892304,-0.08972562590365785
0.48560285089452687,0.4727561667125936,-0.09843339210577584
0.5989300009575909,0.6590190589522461,-0.1045196568179306
-0.15028393150346528,-0.5509970733953954,-0.09194524066469595
0.06928563545006572,-0.19424356543812546,-0.08525137981750092
0.17507271480158548,-0.026581231941598605,-0.08658131406231684
0.4897428154022184,0.45420336385847054,-0.10665173844215854
-0.21214178552639873,-0.6544340993093802,-0.09587183323376275
0.40131318852085013,0.31698190103226714,-0.0974404760734251
-0.23956428186986045,-0.6998561383760411,-0.09782736682193435
0.5272257379918447,0.5186828574455171,-0.10756732346186244
-0.02873519299875846,-0.35434516314309544,-0.086658412116965
0.6194737397194574,0.6822604169834718,-0.1098622451414057
0.08023759538291166,-0.17719970057065468,-0.0862936346667404
-0.2262515951763504,-0.6692302236345293,-0.0940247239185424
0.3110034673084115,0.18278541999432002,-0.09241065603742064
-0.14515119744987154,-0.5346312463272418,-0.08782844807911203
-0.1873466354507044,-0.6150883350133554,-0.09439704019130625
0.45754365823436427,0.4281958725327877,-0.09475898698421478
-0.03637943321626435,-0.3638651933310163,-0.08642057964066353
0.09255203750139236,-0.16249135676147058,-0.08652628411825837
0.3605006987060753,0.271962634974663,-0.08965632769307316
0.005470032698590587,-0.3007820867371161,-0.08840401373371916
-0.08781266799111671,-0.4449027673455214,-0.0882329058258737
-0.04461687191834699,-0.3727619959460219,-0.08489348272847629
0.26268848112324167,0.10993238367559484,-0.08784800335845082
0.6152225531422216,0.6599164322471816,-0.11170304973482584
-0.0005729440382756666,-0.3022738403335332,-0.08399457801608257
0.4145930580920809,0.342795758893423,-0.09992442760751634
0.1715365440764906,-0.028905903877060362,-0.0860574360043233
0.004541584166385408,-0.3105530680810186,-0.09057536503855601
0.02241206904598145,-0.2669073793648499,-0.08548422784334876
-0.24357250383488974,-0.6971850421561314,-0.0948926558177787
0.018455230203957812,-0.281150743774101,-0.08587746825971913
-0.24226103840532223,-0.6988679435890834,-0.09405031110116802
0.1003391945425768,-0.14757772129707827,-0.08722372011696113
0.45754365823436427,0.4281958725327877,-0.09475898698421478
-0.16892402323881958,-0.5775234741534953,-0.09165079172737732
0.5468814038441071,0.5708593645586509,-0.10401550736222008
0.21299583585334692,0.019997141937120773,-0.08957047769692222
-0.0188232278685828,-0.33058151551773535,-0.083703615244722
0.4532451286423327,0.407263937207164,-0.10034218007815968
-0.06792582290395162,-0.42687920216920644,-0.09127667599089202
0.1935103379124892,0.0044506158934397655,-0.08672445442768724
0.5285905152142794,0.5402405279820653,-0.10023155429291485
0.3157393532750603,0.19651824545285723,-0.09045125751863983
-0.07124251890703336,-0.4173792932046145,-0.08779764133839203
0.13567811606847094,-0.09553836483649378,-0.0888704202504845
0.43502263509603806,0.3926233016526424,-0.09291722790897387
-0.6517541217856686,-0.19115569675766683,0.06393705455835949
-0.406490691830125,0.20183532803018978,0.0707944431146933
-0.4292463866044297,0.17938725648746182,0.07413261260094944
-0.7121294359653969,-0.3081186761941912,0.05528913704436843
-0.6160275641661758,-0.14457140324702725,0.06229166853871526
-0.6790066593319133,-0.24924692303119095,0.05738237056798257
-0.3115958705371554,0.3531702785219449,0.06768627014886683
-0.26495713734319665,0.43661011853962645,0.07164768365881413
-0.6052207716579773,-0.12606511812287027,0.06288953579338259
-0.12563300702881813,0.6564905273299162,0.06649066799012263
-0.3300817609331484,0.32287594499894606,0.06838784508182315
-0.4675872831251292,0.10422710500727222,0.06832303801585776
-0.48389779197126676,0.09147892108681419,0.07470030204378869
-0.3466197782602044,0.3184446377318663,0.07738491079070056
-0.7749518875305245,-0.41098123298274325,0.049428748223308665
-0.3936243481070955,0.23117109791998455,0.07266202236360195
-0.04282896007611109,0.8270891674764882,0.07218384522086756
-0.24711288683703977,0.4778333154323379,0.07361392265615645
-0.5868644842489565,-0.09938856085328136,0.06248347212205913
-0.03651469574645032,0.7949131789307238,0.05764056158156641
-0.6379277710236974,-0.18733661337836038,0.05735461458853727
-0.6659813341543785,-0.23139003594337995,0.05699981406996024
-0.6851012175773097,-0.2509096754315295,0.0618394472531753
-0.478945797950384,0.07840005370639282,0.06717480034939717
-0.7301463967596399,-0.3301539211747143,0.05558070864657524
-0.5565940938024456,-0.053824658654670364,0.061937143377350734
-0.7826133958478813,-0.42838981687477234,0.04762547905593089
-0.2152065721207653,0.5122766384701455,0.06815917890909608
-0.6790066593319133,-0.24924692303119095,0.05738237056798257
-0.6955581751952747,-0.2749521864893077,0.0570561082917862
-0.39579713048005366,0.22884051654383009,0.07262466438693718
-0.01612837297319062,0.832897942640945,0.057320502495112384
-0.096069932855556,0.7115890936566686,0.06574205217453201
-0.6297194683157633,-0.17084371840907397,0.06123315894442065
-0.3396904454284886,0.30441614368083064,0.06845533204020803
-0.6285648850222212,-0.16288209448907046,0.06244445599510582
-0.34594889407272567,0.29272006707309567,0.06780634305047599
-0.6673008631199756,-0.21719013045297447,0.06337539201228472
-0.4054754622458234,0.2174894999934517,0.07355175704842248
-0.6884461785186646,-0.2728535091052422,0.05529905865431666
-0.051927689054418164,0.7729034338166356,0.06002796873451227
-0.0481438463458444,0.8052064340942441,0.06994497176777245
-0.6373090054354079,-0.1729727774122186,0.06321321175619674
-0.5482967821674881,-0.04337466595759864,0.06133769102326225
-0.5667496524496703,-0.07033957284802722,0.06205227941641886
-0.02299596210786824,0.8085628341581269,0.0548257375142703
-0.3856773620091687,0.24915863161203738,0.07329171031150523
-0.20145453934572516,0.5620116818452744,0.07709553062133094
-0.13160195185544704,0.6642234746602678,0.07025748248298198
-0.45764035717272294,0.13085600998153457,0.07400681763222614
-0.4291233302974788,0.15487917614518587,0.06552821329142107
-0.07593221591760908,0.746067464210577,0.06410835571245885
